Id_point;Position X;Position Y;X_L2E;Y_L2E;X_L93;Y_L93;Longitude;Latitude;Altitude (m);
13537;95;94;820000;2369000; 870656.961 ; 6800526.553 ; 5.30085124 ; 48.28269262 ;306; 
13538;96;94;828000;2369000; 878651.125 ; 6800458.039 ; 5.40853758 ; 48.27993188 ;349; 
13539;97;94;836000;2369000; 886645.287 ; 6800389.475 ; 5.51621238 ; 48.27707266 ;370; 
13540;98;94;844000;2369000; 894639.446 ; 6800320.859 ; 5.62387525 ; 48.27411499 ;369; 
13541;99;94;852000;2369000; 902633.603 ; 6800252.194 ; 5.73152578 ; 48.27105887 ;386; 
13542;100;94;860000;2369000; 910627.757 ; 6800183.478 ; 5.83916357 ; 48.26790433 ;350; 
13543;101;94;868000;2369000; 918621.909 ; 6800114.711 ; 5.94678822 ; 48.26465138 ;374; 
13544;102;94;876000;2369000; 926616.058 ; 6800045.894 ; 6.05439933 ; 48.26130004 ;350; 
13545;103;94;884000;2369000; 934610.204 ; 6799977.027 ; 6.16199649 ; 48.25785033 ;310; 
13546;104;94;892000;2369000; 942604.347 ; 6799908.109 ; 6.26957931 ; 48.25430226 ;357; 
13547;105;94;900000;2369000; 950598.488 ; 6799839.141 ; 6.37714739 ; 48.25065586 ;341; 
13548;106;94;908000;2369000; 958592.625 ; 6799770.122 ; 6.48470032 ; 48.24691114 ;340; 
13549;107;94;916000;2369000; 966586.760 ; 6799701.053 ; 6.59223771 ; 48.24306813 ;354; 
13550;108;94;924000;2369000; 974580.891 ; 6799631.933 ; 6.69975915 ; 48.23912685 ;422; 
13551;109;94;932000;2369000; 982575.019 ; 6799562.763 ; 6.80726426 ; 48.23508731 ;514; 
13552;110;94;940000;2369000; 990569.144 ; 6799493.543 ; 6.91475262 ; 48.23094955 ;475; 
13553;111;94;948000;2369000; 998563.266 ; 6799424.272 ; 7.02222385 ; 48.22671358 ;536; 
13554;112;94;956000;2369000; 1006557.384 ; 6799354.951 ; 7.12967754 ; 48.22237942 ;749; 
13555;113;94;964000;2369000; 1014551.499 ; 6799285.579 ; 7.23711330 ; 48.21794710 ;708; 
13556;114;94;972000;2369000; 1022545.610 ; 6799216.158 ; 7.34453073 ; 48.21341665 ;328; 
13557;115;94;980000;2369000; 1030539.718 ; 6799146.685 ; 7.45192943 ; 48.20878808 ;174; 
13558;116;94;988000;2369000; 1038533.822 ; 6799077.163 ; 7.55930901 ; 48.20406143 ;170; 
13559;117;94;996000;2369000; 1046527.922 ; 6799007.590 ; 7.66666908 ; 48.19923671 ;171; 
13589;4;95;92000;2377000; 143251.243 ; 6814543.893 ; -4.50373738 ; 48.19298806 ;11; 
13590;5;95;100000;2377000; 151245.377 ; 6814479.978 ; -4.39654744 ; 48.19919215 ;12; 
13591;6;95;108000;2377000; 159239.515 ; 6814416.013 ; -4.28933239 ; 48.20529846 ;84; 
13592;7;95;116000;2377000; 167233.656 ; 6814351.997 ; -4.18209261 ; 48.21130697 ;109; 
13593;8;95;124000;2377000; 175227.802 ; 6814287.931 ; -4.07482849 ; 48.21721763 ;70; 
13594;9;95;132000;2377000; 183221.951 ; 6814223.815 ; -3.96754043 ; 48.22303042 ;102; 
13595;10;95;140000;2377000; 191216.104 ; 6814159.648 ; -3.86022882 ; 48.22874531 ;119; 
13596;11;95;148000;2377000; 199210.261 ; 6814095.431 ; -3.75289404 ; 48.23436227 ;119; 
13597;12;95;156000;2377000; 207204.422 ; 6814031.164 ; -3.64553650 ; 48.23988126 ;120; 
13598;13;95;164000;2377000; 215198.586 ; 6813966.846 ; -3.53815659 ; 48.24530225 ;143; 
13599;14;95;172000;2377000; 223192.753 ; 6813902.478 ; -3.43075470 ; 48.25062522 ;193; 
13600;15;95;180000;2377000; 231186.924 ; 6813838.059 ; -3.32333122 ; 48.25585014 ;210; 
13601;16;95;188000;2377000; 239181.098 ; 6813773.590 ; -3.21588655 ; 48.26097698 ;179; 
13602;17;95;196000;2377000; 247175.276 ; 6813709.070 ; -3.10842109 ; 48.26600570 ;186; 
13603;18;95;204000;2377000; 255169.456 ; 6813644.501 ; -3.00093523 ; 48.27093629 ;235; 
13604;19;95;212000;2377000; 263163.640 ; 6813579.880 ; -2.89342936 ; 48.27576872 ;204; 
13605;20;95;220000;2377000; 271157.827 ; 6813515.210 ; -2.78590390 ; 48.28050296 ;210; 
13606;21;95;228000;2377000; 279152.017 ; 6813450.488 ; -2.67835922 ; 48.28513898 ;181; 
13607;22;95;236000;2377000; 287146.210 ; 6813385.717 ; -2.57079573 ; 48.28967676 ;230; 
13608;23;95;244000;2377000; 295140.406 ; 6813320.894 ; -2.46321383 ; 48.29411627 ;182; 
13609;24;95;252000;2377000; 303134.604 ; 6813256.022 ; -2.35561392 ; 48.29845750 ;129; 
13610;25;95;260000;2377000; 311128.805 ; 6813191.099 ; -2.24799639 ; 48.30270041 ;95; 
13611;26;95;268000;2377000; 319123.009 ; 6813126.125 ; -2.14036164 ; 48.30684499 ;78; 
13612;27;95;276000;2377000; 327117.215 ; 6813061.101 ; -2.03271008 ; 48.31089120 ;68; 
13613;28;95;284000;2377000; 335111.424 ; 6812996.026 ; -1.92504210 ; 48.31483904 ;96; 
13614;29;95;292000;2377000; 343105.636 ; 6812930.901 ; -1.81735811 ; 48.31868847 ;68; 
13615;30;95;300000;2377000; 351099.849 ; 6812865.725 ; -1.70965850 ; 48.32243948 ;76; 
13616;31;95;308000;2377000; 359094.065 ; 6812800.499 ; -1.60194368 ; 48.32609205 ;86; 
13617;32;95;316000;2377000; 367088.283 ; 6812735.223 ; -1.49421404 ; 48.32964615 ;75; 
13618;33;95;324000;2377000; 375082.504 ; 6812669.895 ; -1.38646999 ; 48.33310177 ;87; 
13619;34;95;332000;2377000; 383076.726 ; 6812604.517 ; -1.27871194 ; 48.33645889 ;108; 
13620;35;95;340000;2377000; 391070.951 ; 6812539.089 ; -1.17094028 ; 48.33971749 ;109; 
13621;36;95;348000;2377000; 399065.177 ; 6812473.610 ; -1.06315542 ; 48.34287755 ;173; 
13622;37;95;356000;2377000; 407059.405 ; 6812408.080 ; -0.95535775 ; 48.34593906 ;176; 
13623;38;95;364000;2377000; 415053.635 ; 6812342.500 ; -0.84754769 ; 48.34890199 ;196; 
13624;39;95;372000;2377000; 423047.867 ; 6812276.870 ; -0.73972564 ; 48.35176633 ;172; 
13625;40;95;380000;2377000; 431042.101 ; 6812211.188 ; -0.63189200 ; 48.35453207 ;131; 
13626;41;95;388000;2377000; 439036.336 ; 6812145.456 ; -0.52404717 ; 48.35719920 ;185; 
13627;42;95;396000;2377000; 447030.573 ; 6812079.674 ; -0.41619156 ; 48.35976768 ;228; 
13628;43;95;404000;2377000; 455024.811 ; 6812013.841 ; -0.30832557 ; 48.36223753 ;209; 
13629;44;95;412000;2377000; 463019.050 ; 6811947.957 ; -0.20044961 ; 48.36460871 ;228; 
13630;45;95;420000;2377000; 471013.291 ; 6811882.023 ; -0.09256409 ; 48.36688121 ;182; 
13631;46;95;428000;2377000; 479007.533 ; 6811816.038 ; 0.01533059 ; 48.36905503 ;166; 
13632;47;95;436000;2377000; 487001.776 ; 6811750.002 ; 0.12323403 ; 48.37113016 ;146; 
13633;48;95;444000;2377000; 494996.020 ; 6811683.916 ; 0.23114582 ; 48.37310657 ;183; 
13634;49;95;452000;2377000; 502990.266 ; 6811617.779 ; 0.33906555 ; 48.37498426 ;175; 
13635;50;95;460000;2377000; 510984.512 ; 6811551.592 ; 0.44699282 ; 48.37676322 ;149; 
13636;51;95;468000;2377000; 518978.759 ; 6811485.354 ; 0.55492723 ; 48.37844345 ;191; 
13637;52;95;476000;2377000; 526973.007 ; 6811419.065 ; 0.66286835 ; 48.38002492 ;183; 
13638;53;95;484000;2377000; 534967.256 ; 6811352.726 ; 0.77081580 ; 48.38150763 ;159; 
13639;54;95;492000;2377000; 542961.505 ; 6811286.336 ; 0.87876916 ; 48.38289158 ;167; 
13640;55;95;500000;2377000; 550955.755 ; 6811219.895 ; 0.98672802 ; 48.38417675 ;229; 
13641;56;95;508000;2377000; 558950.006 ; 6811153.404 ; 1.09469198 ; 48.38536315 ;251; 
13642;57;95;516000;2377000; 566944.257 ; 6811086.862 ; 1.20266063 ; 48.38645075 ;198; 
13643;58;95;524000;2377000; 574938.509 ; 6811020.270 ; 1.31063356 ; 48.38743957 ;169; 
13644;59;95;532000;2377000; 582932.760 ; 6810953.627 ; 1.41861037 ; 48.38832958 ;154; 
13645;60;95;540000;2377000; 590927.012 ; 6810886.933 ; 1.52659065 ; 48.38912079 ;144; 
13646;61;95;548000;2377000; 598921.265 ; 6810820.188 ; 1.63457400 ; 48.38981320 ;151; 
13647;62;95;556000;2377000; 606915.517 ; 6810753.393 ; 1.74255999 ; 48.39040679 ;149; 
13648;63;95;564000;2377000; 614909.770 ; 6810686.547 ; 1.85054823 ; 48.39090157 ;150; 
13649;64;95;572000;2377000; 622904.022 ; 6810619.651 ; 1.95853831 ; 48.39129753 ;146; 
13650;65;95;580000;2377000; 630898.274 ; 6810552.704 ; 2.06652982 ; 48.39159467 ;137; 
13651;66;95;588000;2377000; 638892.526 ; 6810485.706 ; 2.17452236 ; 48.39179298 ;129; 
13652;67;95;596000;2377000; 646886.778 ; 6810418.658 ; 2.28251551 ; 48.39189248 ;120; 
13653;68;95;604000;2377000; 654881.030 ; 6810351.559 ; 2.39050886 ; 48.39189315 ;107; 
13654;69;95;612000;2377000; 662875.281 ; 6810284.409 ; 2.49850202 ; 48.39179500 ;89; 
13655;70;95;620000;2377000; 670869.532 ; 6810217.209 ; 2.60649457 ; 48.39159803 ;116; 
13656;71;95;628000;2377000; 678863.782 ; 6810149.958 ; 2.71448611 ; 48.39130224 ;103; 
13657;72;95;636000;2377000; 686858.032 ; 6810082.656 ; 2.82247622 ; 48.39090762 ;88; 
13658;73;95;644000;2377000; 694852.281 ; 6810015.304 ; 2.93046450 ; 48.39041419 ;84; 
13659;74;95;652000;2377000; 702846.529 ; 6809947.901 ; 3.03845054 ; 48.38982195 ;64; 
13660;75;95;660000;2377000; 710840.777 ; 6809880.447 ; 3.14643394 ; 48.38913089 ;72; 
13661;76;95;668000;2377000; 718835.023 ; 6809812.943 ; 3.25441428 ; 48.38834102 ;94; 
13662;77;95;676000;2377000; 726829.269 ; 6809745.388 ; 3.36239116 ; 48.38745235 ;114; 
13663;78;95;684000;2377000; 734823.514 ; 6809677.782 ; 3.47036417 ; 48.38646488 ;116; 
13664;79;95;692000;2377000; 742817.757 ; 6809610.126 ; 3.57833291 ; 48.38537862 ;130; 
13665;80;95;700000;2377000; 750812.000 ; 6809542.419 ; 3.68629697 ; 48.38419357 ;133; 
13666;81;95;708000;2377000; 758806.241 ; 6809474.662 ; 3.79425593 ; 48.38290974 ;144; 
13667;82;95;716000;2377000; 766800.481 ; 6809406.854 ; 3.90220940 ; 48.38152714 ;128; 
13668;83;95;724000;2377000; 774794.720 ; 6809338.995 ; 4.01015696 ; 48.38004577 ;112; 
13669;84;95;732000;2377000; 782788.957 ; 6809271.086 ; 4.11809821 ; 48.37846564 ;160; 
13670;85;95;740000;2377000; 790783.192 ; 6809203.126 ; 4.22603275 ; 48.37678676 ;154; 
13671;86;95;748000;2377000; 798777.427 ; 6809135.115 ; 4.33396016 ; 48.37500914 ;125; 
13672;87;95;756000;2377000; 806771.659 ; 6809067.054 ; 4.44188004 ; 48.37313279 ;126; 
13673;88;95;764000;2377000; 814765.890 ; 6808998.943 ; 4.54979199 ; 48.37115772 ;131; 
13674;89;95;772000;2377000; 822760.119 ; 6808930.780 ; 4.65769559 ; 48.36908394 ;151; 
13675;90;95;780000;2377000; 830754.346 ; 6808862.567 ; 4.76559045 ; 48.36691147 ;181; 
13676;91;95;788000;2377000; 838748.571 ; 6808794.304 ; 4.87347616 ; 48.36464030 ;240; 
13677;92;95;796000;2377000; 846742.794 ; 6808725.990 ; 4.98135230 ; 48.36227046 ;294; 
13678;93;95;804000;2377000; 854737.015 ; 6808657.625 ; 5.08921848 ; 48.35980196 ;304; 
13679;94;95;812000;2377000; 862731.234 ; 6808589.209 ; 5.19707430 ; 48.35723481 ;272; 
13680;95;95;820000;2377000; 870725.451 ; 6808520.744 ; 5.30491934 ; 48.35456903 ;352; 
13681;96;95;828000;2377000; 878719.666 ; 6808452.227 ; 5.41275320 ; 48.35180463 ;394; 
13682;97;95;836000;2377000; 886713.878 ; 6808383.660 ; 5.52057548 ; 48.34894162 ;392; 
13683;98;95;844000;2377000; 894708.088 ; 6808315.043 ; 5.62838578 ; 48.34598003 ;340; 
13684;99;95;852000;2377000; 902702.295 ; 6808246.375 ; 5.73618368 ; 48.34291986 ;369; 
13685;100;95;860000;2377000; 910696.500 ; 6808177.656 ; 5.84396880 ; 48.33976114 ;354; 
13686;101;95;868000;2377000; 918690.702 ; 6808108.887 ; 5.95174072 ; 48.33650388 ;344; 
13687;102;95;876000;2377000; 926684.901 ; 6808040.067 ; 6.05949904 ; 48.33314810 ;318; 
13688;103;95;884000;2377000; 934679.098 ; 6807971.197 ; 6.16724336 ; 48.32969382 ;311; 
13689;104;95;892000;2377000; 942673.292 ; 6807902.276 ; 6.27497327 ; 48.32614105 ;333; 
13690;105;95;900000;2377000; 950667.483 ; 6807833.305 ; 6.38268838 ; 48.32248982 ;330; 
13691;106;95;908000;2377000; 958661.671 ; 6807764.283 ; 6.49038829 ; 48.31874014 ;338; 
13692;107;95;916000;2377000; 966655.855 ; 6807695.211 ; 6.59807259 ; 48.31489204 ;314; 
13693;108;95;924000;2377000; 974650.037 ; 6807626.088 ; 6.70574088 ; 48.31094554 ;372; 
13694;109;95;932000;2377000; 982644.216 ; 6807556.915 ; 6.81339276 ; 48.30690065 ;459; 
13695;110;95;940000;2377000; 990638.391 ; 6807487.691 ; 6.92102784 ; 48.30275741 ;416; 
13696;111;95;948000;2377000; 998632.563 ; 6807418.417 ; 7.02864570 ; 48.29851583 ;490; 
13697;112;95;956000;2377000; 1006626.732 ; 6807349.092 ; 7.13624596 ; 48.29417593 ;607; 
13698;113;95;964000;2377000; 1014620.897 ; 6807279.717 ; 7.24382821 ; 48.28973775 ;511; 
13699;114;95;972000;2377000; 1022615.059 ; 6807210.292 ; 7.35139206 ; 48.28520130 ;350; 
13700;115;95;980000;2377000; 1030609.217 ; 6807140.816 ; 7.45893710 ; 48.28056660 ;175; 
13701;116;95;988000;2377000; 1038603.371 ; 6807071.290 ; 7.56646294 ; 48.27583369 ;164; 
13702;117;95;996000;2377000; 1046597.522 ; 6807001.713 ; 7.67396919 ; 48.27100259 ;163; 
13731;3;96;84000;2385000; 135320.951 ; 6822601.911 ; -4.62041180 ; 48.25833684 ;8; 
13732;4;96;92000;2385000; 143315.131 ; 6822538.050 ; -4.51310219 ; 48.26464700 ;34; 
13733;5;96;100000;2385000; 151309.315 ; 6822474.139 ; -4.40576697 ; 48.27085928 ;37; 
13734;6;96;108000;2385000; 159303.503 ; 6822410.178 ; -4.29840653 ; 48.27697366 ;55; 
13735;7;96;116000;2385000; 167297.695 ; 6822346.166 ; -4.19102127 ; 48.28299011 ;67; 
13736;8;96;124000;2385000; 175291.891 ; 6822282.104 ; -4.08361156 ; 48.28890859 ;118; 
13737;9;96;132000;2385000; 183286.091 ; 6822217.991 ; -3.97617782 ; 48.29472907 ;125; 
13738;10;96;140000;2385000; 191280.294 ; 6822153.828 ; -3.86872043 ; 48.30045152 ;168; 
13739;11;96;148000;2385000; 199274.502 ; 6822089.615 ; -3.76123978 ; 48.30607590 ;141; 
13740;12;96;156000;2385000; 207268.713 ; 6822025.351 ; -3.65373627 ; 48.31160219 ;127; 
13741;13;96;164000;2385000; 215262.927 ; 6821961.037 ; -3.54621030 ; 48.31703036 ;136; 
13742;14;96;172000;2385000; 223257.145 ; 6821896.672 ; -3.43866225 ; 48.32236037 ;164; 
13743;15;96;180000;2385000; 231251.366 ; 6821832.257 ; -3.33109254 ; 48.32759220 ;244; 
13744;16;96;188000;2385000; 239245.591 ; 6821767.791 ; -3.22350154 ; 48.33272582 ;227; 
13745;17;96;196000;2385000; 247239.819 ; 6821703.275 ; -3.11588967 ; 48.33776121 ;219; 
13746;18;96;204000;2385000; 255234.050 ; 6821638.708 ; -3.00825731 ; 48.34269832 ;224; 
13747;19;96;212000;2385000; 263228.284 ; 6821574.091 ; -2.90060487 ; 48.34753715 ;229; 
13748;20;96;220000;2385000; 271222.522 ; 6821509.423 ; -2.79293275 ; 48.35227765 ;210; 
13749;21;96;228000;2385000; 279216.762 ; 6821444.705 ; -2.68524133 ; 48.35691981 ;186; 
13750;22;96;236000;2385000; 287211.005 ; 6821379.936 ; -2.57753103 ; 48.36146360 ;154; 
13751;23;96;244000;2385000; 295205.251 ; 6821315.117 ; -2.46980224 ; 48.36590900 ;121; 
13752;24;96;252000;2385000; 303199.500 ; 6821250.247 ; -2.36205536 ; 48.37025597 ;71; 
13753;25;96;260000;2385000; 311193.752 ; 6821185.326 ; -2.25429080 ; 48.37450451 ;80; 
13754;26;96;268000;2385000; 319188.006 ; 6821120.355 ; -2.14650895 ; 48.37865457 ;95; 
13755;27;96;276000;2385000; 327182.263 ; 6821055.334 ; -2.03871021 ; 48.38270615 ;44; 
13756;28;96;284000;2385000; 335176.523 ; 6820990.262 ; -1.93089499 ; 48.38665922 ;43; 
13757;29;96;292000;2385000; 343170.785 ; 6820925.139 ; -1.82306368 ; 48.39051375 ;50; 
13758;30;96;300000;2385000; 351165.049 ; 6820859.965 ; -1.71521670 ; 48.39426974 ;75; 
13759;31;96;308000;2385000; 359159.316 ; 6820794.741 ; -1.60735444 ; 48.39792714 ;66; 
13760;32;96;316000;2385000; 367153.584 ; 6820729.467 ; -1.49947731 ; 48.40148596 ;57; 
13761;33;96;324000;2385000; 375147.855 ; 6820664.142 ; -1.39158571 ; 48.40494616 ;103; 
13762;34;96;332000;2385000; 383142.128 ; 6820598.766 ; -1.28368004 ; 48.40830773 ;137; 
13763;35;96;340000;2385000; 391136.403 ; 6820533.340 ; -1.17576071 ; 48.41157065 ;157; 
13764;36;96;348000;2385000; 399130.680 ; 6820467.862 ; -1.06782812 ; 48.41473490 ;182; 
13765;37;96;356000;2385000; 407124.959 ; 6820402.335 ; -0.95988268 ; 48.41780046 ;203; 
13766;38;96;364000;2385000; 415119.240 ; 6820336.756 ; -0.85192479 ; 48.42076732 ;193; 
13767;39;96;372000;2385000; 423113.522 ; 6820271.127 ; -0.74395485 ; 48.42363547 ;176; 
13768;40;96;380000;2385000; 431107.807 ; 6820205.448 ; -0.63597328 ; 48.42640487 ;132; 
13769;41;96;388000;2385000; 439102.092 ; 6820139.717 ; -0.52798048 ; 48.42907553 ;183; 
13770;42;96;396000;2385000; 447096.380 ; 6820073.936 ; -0.41997686 ; 48.43164743 ;202; 
13771;43;96;404000;2385000; 455090.668 ; 6820008.105 ; -0.31196281 ; 48.43412055 ;195; 
13772;44;96;412000;2385000; 463084.958 ; 6819942.222 ; -0.20393875 ; 48.43649487 ;272; 
13773;45;96;420000;2385000; 471079.250 ; 6819876.289 ; -0.09590509 ; 48.43877040 ;243; 
13774;46;96;428000;2385000; 479073.542 ; 6819810.306 ; 0.01213777 ; 48.44094710 ;164; 
13775;47;96;436000;2385000; 487067.836 ; 6819744.271 ; 0.12018943 ; 48.44302498 ;144; 
13776;48;96;444000;2385000; 495062.131 ; 6819678.186 ; 0.22824947 ; 48.44500401 ;173; 
13777;49;96;452000;2385000; 503056.427 ; 6819612.050 ; 0.33631748 ; 48.44688420 ;169; 
13778;50;96;460000;2385000; 511050.724 ; 6819545.864 ; 0.44439306 ; 48.44866552 ;180; 
13779;51;96;468000;2385000; 519045.022 ; 6819479.627 ; 0.55247581 ; 48.45034797 ;170; 
13780;52;96;476000;2385000; 527039.321 ; 6819413.339 ; 0.66056531 ; 48.45193154 ;171; 
13781;53;96;484000;2385000; 535033.620 ; 6819347.000 ; 0.76866115 ; 48.45341623 ;183; 
13782;54;96;492000;2385000; 543027.920 ; 6819280.611 ; 0.87676293 ; 48.45480201 ;194; 
13783;55;96;500000;2385000; 551022.221 ; 6819214.171 ; 0.98487023 ; 48.45608889 ;222; 
13784;56;96;508000;2385000; 559016.522 ; 6819147.680 ; 1.09298266 ; 48.45727686 ;226; 
13785;57;96;516000;2385000; 567010.824 ; 6819081.139 ; 1.20109979 ; 48.45836591 ;190; 
13786;58;96;524000;2385000; 575005.126 ; 6819014.547 ; 1.30922123 ; 48.45935604 ;178; 
13787;59;96;532000;2385000; 582999.429 ; 6818947.904 ; 1.41734655 ; 48.46024723 ;162; 
13788;60;96;540000;2385000; 590993.732 ; 6818881.210 ; 1.52547537 ; 48.46103950 ;145; 
13789;61;96;548000;2385000; 598988.034 ; 6818814.466 ; 1.63360725 ; 48.46173282 ;149; 
13790;62;96;556000;2385000; 606982.338 ; 6818747.671 ; 1.74174180 ; 48.46232720 ;148; 
13791;63;96;564000;2385000; 614976.641 ; 6818680.825 ; 1.84987861 ; 48.46282263 ;153; 
13792;64;96;572000;2385000; 622970.944 ; 6818613.928 ; 1.95801726 ; 48.46321912 ;150; 
13793;65;96;580000;2385000; 630965.247 ; 6818546.981 ; 2.06615735 ; 48.46351665 ;142; 
13794;66;96;588000;2385000; 638959.550 ; 6818479.983 ; 2.17429847 ; 48.46371524 ;116; 
13795;67;96;596000;2385000; 646953.852 ; 6818412.935 ; 2.28244020 ; 48.46381486 ;114; 
13796;68;96;604000;2385000; 654948.154 ; 6818345.835 ; 2.39058214 ; 48.46381554 ;110; 
13797;69;96;612000;2385000; 662942.456 ; 6818278.685 ; 2.49872389 ; 48.46371726 ;83; 
13798;70;96;620000;2385000; 670936.758 ; 6818211.484 ; 2.60686502 ; 48.46352003 ;90; 
13799;71;96;628000;2385000; 678931.059 ; 6818144.233 ; 2.71500513 ; 48.46322384 ;86; 
13800;72;96;636000;2385000; 686925.359 ; 6818076.930 ; 2.82314382 ; 48.46282870 ;103; 
13801;73;96;644000;2385000; 694919.659 ; 6818009.577 ; 2.93128066 ; 48.46233462 ;123; 
13802;74;96;652000;2385000; 702913.958 ; 6817942.174 ; 3.03941526 ; 48.46174159 ;125; 
13803;75;96;660000;2385000; 710908.256 ; 6817874.719 ; 3.14754720 ; 48.46104961 ;82; 
13804;76;96;668000;2385000; 718902.553 ; 6817807.214 ; 3.25567608 ; 48.46025870 ;67; 
13805;77;96;676000;2385000; 726896.850 ; 6817739.658 ; 3.36380148 ; 48.45936885 ;62; 
13806;78;96;684000;2385000; 734891.145 ; 6817672.052 ; 3.47192299 ; 48.45838007 ;86; 
13807;79;96;692000;2385000; 742885.439 ; 6817604.394 ; 3.58004021 ; 48.45729237 ;119; 
13808;80;96;700000;2385000; 750879.733 ; 6817536.686 ; 3.68815273 ; 48.45610575 ;104; 
13809;81;96;708000;2385000; 758874.024 ; 6817468.928 ; 3.79626014 ; 48.45482022 ;105; 
13810;82;96;716000;2385000; 766868.315 ; 6817401.118 ; 3.90436203 ; 48.45343578 ;93; 
13811;83;96;724000;2385000; 774862.604 ; 6817333.258 ; 4.01245799 ; 48.45195245 ;132; 
13812;84;96;732000;2385000; 782856.892 ; 6817265.347 ; 4.12054761 ; 48.45037022 ;132; 
13813;85;96;740000;2385000; 790851.178 ; 6817197.386 ; 4.22863049 ; 48.44868912 ;157; 
13814;86;96;748000;2385000; 798845.463 ; 6817129.374 ; 4.33670622 ; 48.44690914 ;118; 
13815;87;96;756000;2385000; 806839.746 ; 6817061.311 ; 4.44477438 ; 48.44503030 ;121; 
13816;88;96;764000;2385000; 814834.028 ; 6816993.198 ; 4.55283458 ; 48.44305261 ;117; 
13817;89;96;772000;2385000; 822828.307 ; 6816925.033 ; 4.66088640 ; 48.44097608 ;131; 
13818;90;96;780000;2385000; 830822.585 ; 6816856.819 ; 4.76892943 ; 48.43880072 ;143; 
13819;91;96;788000;2385000; 838816.861 ; 6816788.553 ; 4.87696328 ; 48.43652655 ;178; 
13820;92;96;796000;2385000; 846811.135 ; 6816720.237 ; 4.98498753 ; 48.43415357 ;235; 
13821;93;96;804000;2385000; 854805.406 ; 6816651.870 ; 5.09300177 ; 48.43168179 ;289; 
13822;94;96;812000;2385000; 862799.676 ; 6816583.453 ; 5.20100560 ; 48.42911124 ;281; 
13823;95;96;820000;2385000; 870793.943 ; 6816514.984 ; 5.30899861 ; 48.42644192 ;335; 
13824;96;96;828000;2385000; 878788.209 ; 6816446.466 ; 5.41698040 ; 48.42367386 ;369; 
13825;97;96;836000;2385000; 886782.471 ; 6816377.896 ; 5.52495056 ; 48.42080706 ;387; 
13826;98;96;844000;2385000; 894776.732 ; 6816309.276 ; 5.63290869 ; 48.41784154 ;352; 
13827;99;96;852000;2385000; 902770.990 ; 6816240.606 ; 5.74085438 ; 48.41477731 ;328; 
13828;100;96;860000;2385000; 910765.245 ; 6816171.884 ; 5.84878722 ; 48.41161440 ;382; 
13829;101;96;868000;2385000; 918759.498 ; 6816103.113 ; 5.95670681 ; 48.40835283 ;418; 
13830;102;96;876000;2385000; 926753.748 ; 6816034.290 ; 6.06461274 ; 48.40499260 ;349; 
13831;103;96;884000;2385000; 934747.995 ; 6815965.417 ; 6.17250462 ; 48.40153374 ;292; 
13832;104;96;892000;2385000; 942742.239 ; 6815896.494 ; 6.28038204 ; 48.39797626 ;300; 
13833;105;96;900000;2385000; 950736.481 ; 6815827.519 ; 6.38824459 ; 48.39432019 ;325; 
13834;106;96;908000;2385000; 958730.719 ; 6815758.495 ; 6.49609187 ; 48.39056555 ;323; 
13835;107;96;916000;2385000; 966724.955 ; 6815689.419 ; 6.60392348 ; 48.38671235 ;286; 
13836;108;96;924000;2385000; 974719.187 ; 6815620.293 ; 6.71173901 ; 48.38276062 ;343; 
13837;109;96;932000;2385000; 982713.416 ; 6815551.117 ; 6.81953807 ; 48.37871038 ;372; 
13838;110;96;940000;2385000; 990707.642 ; 6815481.890 ; 6.92732026 ; 48.37456164 ;412; 
13839;111;96;948000;2385000; 998701.864 ; 6815412.612 ; 7.03508516 ; 48.37031445 ;581; 
13840;112;96;956000;2385000; 1006696.083 ; 6815343.284 ; 7.14283238 ; 48.36596880 ;608; 
13841;113;96;964000;2385000; 1014690.299 ; 6815273.906 ; 7.25056152 ; 48.36152474 ;583; 
13842;114;96;972000;2385000; 1022684.511 ; 6815204.477 ; 7.35827219 ; 48.35698228 ;451; 
13843;115;96;980000;2385000; 1030678.720 ; 6815134.997 ; 7.46596397 ; 48.35234146 ;195; 
13844;116;96;988000;2385000; 1038672.925 ; 6815065.467 ; 7.57363647 ; 48.34760228 ;160; 
13845;117;96;996000;2385000; 1046667.126 ; 6814995.887 ; 7.68128929 ; 48.34276479 ;156; 
13846;118;96;1004000;2385000; 1054661.323 ; 6814926.256 ; 7.78892204 ; 48.33782900 ;158; 
13873;2;97;76000;2393000; 127390.559 ; 6830659.920 ; -4.73737686 ; 48.32356702 ;8; 
13874;3;97;84000;2393000; 135384.785 ; 6830596.113 ; -4.62994779 ; 48.32998347 ;18; 
13875;4;97;92000;2393000; 143379.015 ; 6830532.257 ; -4.52249261 ; 48.33630197 ;10; 
13876;5;97;100000;2393000; 151373.249 ; 6830468.350 ; -4.41501172 ; 48.34252246 ;29; 
13877;6;97;108000;2393000; 159367.488 ; 6830404.393 ; -4.30750550 ; 48.34864493 ;33; 
13878;7;97;116000;2393000; 167361.730 ; 6830340.385 ; -4.19997436 ; 48.35466933 ;72; 
13879;8;97;124000;2393000; 175355.977 ; 6830276.327 ; -4.09241868 ; 48.36059564 ;167; 
13880;9;97;132000;2393000; 183350.227 ; 6830212.218 ; -3.98483886 ; 48.36642381 ;237; 
13881;10;97;140000;2393000; 191344.481 ; 6830148.059 ; -3.87723529 ; 48.37215383 ;249; 
